,Gate Voltage,Gate Current,Gate Time (ms),Drain Voltage,Drain Current,Gate Time
"15,695",5.00E-01,7.51E-05,113.880000,-6.00E-01,-2.09E-04,0.113880
"15,696",5.00E-01,7.41E-05,113.900000,-6.00E-01,-2.07E-04,0.113900
"15,697",5.00E-01,7.36E-05,113.920000,-6.00E-01,-2.07E-04,0.113920
"15,698",5.00E-01,7.38E-05,113.940000,-6.00E-01,-2.06E-04,0.113940
"15,699",5.00E-01,7.27E-05,113.960000,-6.00E-01,-2.06E-04,0.113960
"15,700",5.00E-01,7.48E-05,113.980000,-6.00E-01,-2.07E-04,0.113980
"15,701",5.00E-01,7.46E-05,114.000000,-6.00E-01,-2.06E-04,0.114000
"15,702",5.00E-01,7.45E-05,114.020000,-6.00E-01,-2.07E-04,0.114020
"15,703",5.00E-01,7.36E-05,114.040000,-6.00E-01,-2.06E-04,0.114040
"15,704",5.00E-01,7.29E-05,114.060000,-6.00E-01,-2.06E-04,0.114060
"15,705",5.00E-01,7.52E-05,114.080000,-6.00E-01,-2.07E-04,0.114080
"15,706",5.00E-01,7.43E-05,114.100000,-6.00E-01,-2.07E-04,0.114100
"15,707",5.00E-01,7.40E-05,114.120000,-6.00E-01,-2.07E-04,0.114120
"15,708",5.00E-01,7.51E-05,114.140000,-6.00E-01,-2.07E-04,0.114140
"15,709",5.00E-01,7.49E-05,114.160000,-6.00E-01,-2.07E-04,0.114160
"15,710",5.00E-01,7.40E-05,114.180000,-6.00E-01,-2.05E-04,0.114180
"15,711",5.00E-01,7.33E-05,114.200000,-6.00E-01,-2.06E-04,0.114200
"15,712",5.00E-01,7.33E-05,114.220000,-6.00E-01,-2.06E-04,0.114220
"15,713",5.00E-01,7.34E-05,114.240000,-6.00E-01,-2.06E-04,0.114240
"15,714",5.00E-01,7.24E-05,114.260000,-6.00E-01,-2.08E-04,0.114260
"15,715",5.00E-01,7.45E-05,114.280000,-6.00E-01,-2.05E-04,0.114280
"15,716",5.00E-01,7.26E-05,114.300000,-6.00E-01,-2.04E-04,0.114300
"15,717",5.00E-01,7.18E-05,114.320000,-6.00E-01,-2.06E-04,0.114320
"15,718",5.00E-01,7.36E-05,114.340000,-6.00E-01,-2.04E-04,0.114340
"15,719",5.01E-01,7.54E-05,114.360000,-6.00E-01,-2.06E-04,0.114360
"15,720",5.00E-01,7.27E-05,114.380000,-6.00E-01,-2.05E-04,0.114380
"15,721",5.00E-01,7.31E-05,114.400000,-6.00E-01,-2.05E-04,0.114400
"15,722",5.00E-01,7.30E-05,114.420000,-6.00E-01,-2.06E-04,0.114420
"15,723",5.00E-01,7.23E-05,114.440000,-6.00E-01,-2.05E-04,0.114440
"15,724",5.00E-01,7.13E-05,114.460000,-6.00E-01,-2.06E-04,0.114460
"15,725",5.00E-01,7.48E-05,114.480000,-6.00E-01,-2.06E-04,0.114480
"15,726",5.00E-01,7.16E-05,114.500000,-6.00E-01,-2.06E-04,0.114500
"15,727",5.00E-01,7.30E-05,114.520000,-6.00E-01,-2.06E-04,0.114520
"15,728",5.00E-01,7.36E-05,114.540000,-6.00E-01,-2.06E-04,0.114540
"15,729",5.00E-01,7.36E-05,114.560000,-6.00E-01,-2.06E-04,0.114560
"15,730",5.00E-01,7.44E-05,114.580000,-6.00E-01,-2.05E-04,0.114580
"15,731",5.00E-01,7.32E-05,114.600000,-6.00E-01,-2.03E-04,0.114600
"15,732",5.00E-01,7.19E-05,114.620000,-6.00E-01,-2.04E-04,0.114620
"15,733",5.00E-01,7.19E-05,114.640000,-6.00E-01,-2.06E-04,0.114640
"15,734",5.00E-01,7.24E-05,114.660000,-6.00E-01,-2.05E-04,0.114660
"15,735",5.00E-01,7.22E-05,114.680000,-6.00E-01,-2.05E-04,0.114680
"15,736",5.00E-01,7.29E-05,114.700000,-6.00E-01,-2.05E-04,0.114700
"15,737",5.00E-01,7.16E-05,114.720000,-6.00E-01,-2.05E-04,0.114720
"15,738",5.00E-01,7.25E-05,114.740000,-6.00E-01,-2.04E-04,0.114740
"15,739",5.01E-01,7.29E-05,114.760000,-6.00E-01,-2.06E-04,0.114760
"15,740",5.00E-01,7.12E-05,114.780000,-6.00E-01,-2.05E-04,0.114780
"15,741",5.00E-01,7.12E-05,114.800000,-6.00E-01,-2.03E-04,0.114800
"15,742",5.00E-01,7.20E-05,114.820000,-6.00E-01,-2.05E-04,0.114820
"15,743",5.00E-01,7.36E-05,114.840000,-6.00E-01,-2.05E-04,0.114840
"15,744",5.00E-01,7.20E-05,114.860000,-6.00E-01,-2.05E-04,0.114860
"15,745",5.00E-01,7.20E-05,114.880000,-6.00E-01,-2.05E-04,0.114880
"15,746",5.00E-01,7.12E-05,114.900000,-6.00E-01,-2.05E-04,0.114900
"15,747",5.00E-01,7.16E-05,114.920000,-6.00E-01,-2.05E-04,0.114920
"15,748",5.00E-01,7.18E-05,114.940000,-6.00E-01,-2.06E-04,0.114940
"15,749",5.00E-01,7.09E-05,114.960000,-6.00E-01,-2.07E-04,0.114960
"15,750",5.00E-01,7.23E-05,114.980000,-6.00E-01,-2.04E-04,0.114980
"15,751",5.00E-01,7.10E-05,115.000000,-6.00E-01,-2.03E-04,0.115000
"15,752",5.00E-01,6.94E-05,115.020000,-6.00E-01,-2.02E-04,0.115020
"15,753",5.00E-01,7.08E-05,115.040000,-6.00E-01,-2.04E-04,0.115040
"15,754",5.00E-01,7.13E-05,115.060000,-6.00E-01,-2.04E-04,0.115060
"15,755",5.00E-01,7.23E-05,115.080000,-6.00E-01,-2.04E-04,0.115080
"15,756",5.00E-01,7.15E-05,115.100000,-6.00E-01,-2.03E-04,0.115100
"15,757",5.00E-01,7.06E-05,115.120000,-6.00E-01,-2.04E-04,0.115120
"15,758",5.00E-01,7.17E-05,115.140000,-6.00E-01,-2.04E-04,0.115140
"15,759",5.00E-01,7.01E-05,115.160000,-6.00E-01,-2.03E-04,0.115160
"15,760",5.01E-01,7.38E-05,115.180000,-6.00E-01,-2.05E-04,0.115180
"15,761",5.00E-01,7.22E-05,115.200000,-6.00E-01,-2.04E-04,0.115200
"15,762",5.00E-01,7.11E-05,115.220000,-6.00E-01,-2.05E-04,0.115220
"15,763",5.00E-01,7.06E-05,115.240000,-6.00E-01,-2.04E-04,0.115240
"15,764",5.00E-01,7.08E-05,115.260000,-6.00E-01,-2.04E-04,0.115260
"15,765",5.00E-01,7.31E-05,115.280000,-6.00E-01,-2.04E-04,0.115280
"15,766",5.00E-01,7.22E-05,115.300000,-6.00E-01,-2.03E-04,0.115300
"15,767",5.00E-01,7.28E-05,115.320000,-6.00E-01,-2.03E-04,0.115320
"15,768",5.00E-01,7.03E-05,115.340000,-6.00E-01,-2.04E-04,0.115340
"15,769",5.00E-01,7.00E-05,115.360000,-6.00E-01,-2.03E-04,0.115360
"15,770",5.00E-01,6.96E-05,115.380000,-6.00E-01,-2.02E-04,0.115380
"15,771",5.00E-01,7.08E-05,115.400000,-6.00E-01,-2.03E-04,0.115400
"15,772",5.00E-01,7.08E-05,115.420000,-6.00E-01,-2.05E-04,0.115420
"15,773",5.00E-01,7.06E-05,115.440000,-6.00E-01,-2.03E-04,0.115440
"15,774",5.00E-01,6.92E-05,115.460000,-6.00E-01,-2.03E-04,0.115460
"15,775",5.00E-01,7.11E-05,115.480000,-6.00E-01,-2.03E-04,0.115480
"15,776",5.00E-01,7.12E-05,115.500000,-6.00E-01,-2.03E-04,0.115500
"15,777",5.00E-01,7.15E-05,115.520000,-6.00E-01,-2.02E-04,0.115520
"15,778",5.00E-01,7.16E-05,115.540000,-6.00E-01,-2.04E-04,0.115540
"15,779",5.00E-01,7.01E-05,115.560000,-6.00E-01,-2.03E-04,0.115560
"15,780",5.00E-01,7.24E-05,115.580000,-6.00E-01,-2.03E-04,0.115580
"15,781",5.01E-01,7.19E-05,115.600000,-6.00E-01,-2.03E-04,0.115600
"15,782",5.00E-01,7.16E-05,115.620000,-6.00E-01,-2.03E-04,0.115620
"15,783",5.00E-01,7.04E-05,115.640000,-6.00E-01,-2.02E-04,0.115640
"15,784",5.00E-01,7.09E-05,115.660000,-6.00E-01,-2.02E-04,0.115660
"15,785",5.00E-01,7.04E-05,115.680000,-6.00E-01,-2.03E-04,0.115680
"15,786",5.00E-01,7.02E-05,115.700000,-6.00E-01,-2.02E-04,0.115700
"15,787",5.00E-01,7.11E-05,115.720000,-6.00E-01,-2.03E-04,0.115720
"15,788",5.00E-01,7.05E-05,115.740000,-6.00E-01,-2.02E-04,0.115740
"15,789",5.00E-01,7.17E-05,115.760000,-6.00E-01,-2.01E-04,0.115760
"15,790",5.00E-01,6.88E-05,115.780000,-6.00E-01,-2.02E-04,0.115780
"15,791",5.00E-01,7.01E-05,115.800000,-6.00E-01,-2.02E-04,0.115800
"15,792",5.00E-01,7.01E-05,115.820000,-6.00E-01,-2.02E-04,0.115820
"15,793",5.00E-01,6.85E-05,115.840000,-6.00E-01,-2.04E-04,0.115840
"15,794",5.00E-01,6.91E-05,115.860000,-6.00E-01,-2.02E-04,0.115860
"15,795",5.00E-01,7.08E-05,115.880000,-6.00E-01,-2.01E-04,0.115880
"15,796",5.00E-01,6.98E-05,115.900000,-6.00E-01,-2.01E-04,0.115900
"15,797",5.00E-01,7.12E-05,115.920000,-6.00E-01,-2.02E-04,0.115920
"15,798",5.00E-01,6.93E-05,115.940000,-6.00E-01,-2.01E-04,0.115940
"15,799",5.00E-01,6.96E-05,115.960000,-6.00E-01,-2.01E-04,0.115960
"15,800",5.00E-01,7.23E-05,115.980000,-6.00E-01,-2.02E-04,0.115980
"15,801",5.00E-01,7.00E-05,116.000000,-6.00E-01,-2.01E-04,0.116000
"15,802",5.00E-01,6.98E-05,116.020000,-6.00E-01,-2.03E-04,0.116020
"15,803",5.00E-01,6.85E-05,116.040000,-6.00E-01,-2.01E-04,0.116040
"15,804",5.00E-01,6.94E-05,116.060000,-6.00E-01,-2.03E-04,0.116060
"15,805",5.00E-01,6.85E-05,116.080000,-6.00E-01,-2.03E-04,0.116080
"15,806",5.00E-01,6.77E-05,116.100000,-6.00E-01,-2.02E-04,0.116100
"15,807",5.00E-01,6.72E-05,116.120000,-6.00E-01,-2.01E-04,0.116120
"15,808",5.00E-01,6.97E-05,116.140000,-6.00E-01,-2.03E-04,0.116140
"15,809",5.00E-01,6.85E-05,116.160000,-6.00E-01,-2.01E-04,0.116160
"15,810",5.00E-01,6.87E-05,116.180000,-6.00E-01,-2.00E-04,0.116180
"15,811",5.00E-01,6.91E-05,116.200000,-6.00E-01,-2.01E-04,0.116200
"15,812",5.00E-01,6.94E-05,116.220000,-6.00E-01,-2.01E-04,0.116220
"15,813",5.00E-01,6.97E-05,116.240000,-6.00E-01,-2.01E-04,0.116240
"15,814",5.00E-01,7.00E-05,116.260000,-6.00E-01,-2.00E-04,0.116260
"15,815",5.00E-01,6.78E-05,116.280000,-6.00E-01,-2.01E-04,0.116280
"15,816",5.00E-01,6.96E-05,116.300000,-6.00E-01,-2.01E-04,0.116300
"15,817",5.00E-01,6.69E-05,116.320000,-6.00E-01,-2.01E-04,0.116320
"15,818",5.00E-01,7.05E-05,116.340000,-6.00E-01,-2.00E-04,0.116340
"15,819",5.00E-01,6.95E-05,116.360000,-6.00E-01,-2.00E-04,0.116360
"15,820",5.00E-01,6.74E-05,116.380000,-6.00E-01,-2.02E-04,0.116380
"15,821",5.00E-01,6.90E-05,116.400000,-6.00E-01,-2.00E-04,0.116400
"15,822",5.00E-01,6.95E-05,116.420000,-6.00E-01,-2.00E-04,0.116420
"15,823",5.00E-01,7.01E-05,116.440000,-6.00E-01,-2.01E-04,0.116440
"15,824",5.00E-01,6.85E-05,116.460000,-6.00E-01,-2.00E-04,0.116460
"15,825",5.00E-01,6.78E-05,116.480000,-6.00E-01,-2.01E-04,0.116480
"15,826",5.00E-01,6.89E-05,116.500000,-6.00E-01,-2.01E-04,0.116500
"15,827",5.00E-01,6.88E-05,116.520000,-6.00E-01,-2.02E-04,0.116520
"15,828",5.00E-01,6.79E-05,116.540000,-6.00E-01,-2.01E-04,0.116540
"15,829",5.00E-01,6.78E-05,116.560000,-6.00E-01,-2.02E-04,0.116560
"15,830",5.00E-01,6.89E-05,116.580000,-6.00E-01,-2.01E-04,0.116580
"15,831",5.00E-01,6.77E-05,116.600000,-6.00E-01,-2.01E-04,0.116600
"15,832",5.01E-01,7.02E-05,116.620000,-6.00E-01,-2.01E-04,0.116620
"15,833",5.00E-01,6.87E-05,116.640000,-6.00E-01,-2.00E-04,0.116640
"15,834",5.00E-01,6.84E-05,116.660000,-6.00E-01,-2.00E-04,0.116660
"15,835",5.00E-01,6.74E-05,116.680000,-6.00E-01,-1.99E-04,0.116680
"15,836",5.00E-01,6.86E-05,116.700000,-6.00E-01,-1.99E-04,0.116700
"15,837",5.00E-01,6.85E-05,116.720000,-6.00E-01,-2.01E-04,0.116720
"15,838",5.00E-01,6.89E-05,116.740000,-6.00E-01,-1.99E-04,0.116740
"15,839",5.00E-01,6.77E-05,116.760000,-6.00E-01,-2.00E-04,0.116760
"15,840",5.00E-01,6.77E-05,116.780000,-6.00E-01,-2.00E-04,0.116780
"15,841",5.00E-01,6.81E-05,116.800000,-6.00E-01,-1.99E-04,0.116800
"15,842",5.00E-01,6.92E-05,116.820000,-6.00E-01,-1.99E-04,0.116820
"15,843",5.00E-01,6.80E-05,116.840000,-6.00E-01,-2.00E-04,0.116840
"15,844",5.00E-01,6.79E-05,116.860000,-6.00E-01,-1.99E-04,0.116860
"15,845",5.00E-01,6.71E-05,116.880000,-6.00E-01,-1.99E-04,0.116880
"15,846",5.00E-01,6.76E-05,116.900000,-6.00E-01,-2.00E-04,0.116900
"15,847",5.00E-01,6.64E-05,116.920000,-6.00E-01,-1.98E-04,0.116920
"15,848",5.00E-01,6.64E-05,116.940000,-6.00E-01,-2.00E-04,0.116940
"15,849",5.00E-01,6.81E-05,116.960000,-6.00E-01,-2.00E-04,0.116960
"15,850",5.00E-01,6.64E-05,116.980000,-6.00E-01,-2.01E-04,0.116980
"15,851",5.00E-01,6.69E-05,117.000000,-6.00E-01,-1.99E-04,0.117000
"15,852",5.00E-01,6.73E-05,117.020000,-6.00E-01,-1.98E-04,0.117020
"15,853",5.00E-01,6.86E-05,117.040000,-6.00E-01,-2.00E-04,0.117040
"15,854",5.00E-01,6.58E-05,117.060000,-6.00E-01,-2.00E-04,0.117060
"15,855",5.00E-01,6.75E-05,117.080000,-6.00E-01,-1.98E-04,0.117080
"15,856",5.00E-01,6.55E-05,117.100000,-6.00E-01,-1.99E-04,0.117100
"15,857",5.00E-01,6.77E-05,117.120000,-6.00E-01,-2.02E-04,0.117120
"15,858",5.00E-01,6.63E-05,117.140000,-6.00E-01,-1.98E-04,0.117140
"15,859",5.00E-01,6.66E-05,117.160000,-6.00E-01,-1.98E-04,0.117160
"15,860",5.00E-01,6.81E-05,117.180000,-6.00E-01,-1.99E-04,0.117180
"15,861",5.00E-01,6.73E-05,117.200000,-6.00E-01,-1.98E-04,0.117200
"15,862",5.00E-01,6.91E-05,117.220000,-6.00E-01,-2.00E-04,0.117220
"15,863",5.00E-01,6.65E-05,117.240000,-6.00E-01,-1.97E-04,0.117240
"15,864",5.00E-01,6.60E-05,117.260000,-6.00E-01,-1.98E-04,0.117260
"15,865",5.00E-01,6.74E-05,117.280000,-6.00E-01,-1.99E-04,0.117280
"15,866",5.00E-01,6.75E-05,117.300000,-6.00E-01,-1.98E-04,0.117300
"15,867",5.00E-01,6.54E-05,117.320000,-6.00E-01,-2.00E-04,0.117320
"15,868",5.00E-01,6.67E-05,117.340000,-6.00E-01,-1.97E-04,0.117340
"15,869",5.00E-01,6.64E-05,117.360000,-6.00E-01,-1.98E-04,0.117360
"15,870",5.00E-01,6.80E-05,117.380000,-6.00E-01,-1.97E-04,0.117380
"15,871",5.00E-01,6.66E-05,117.400000,-6.00E-01,-1.98E-04,0.117400
"15,872",5.00E-01,6.72E-05,117.420000,-6.00E-01,-1.98E-04,0.117420
"15,873",5.00E-01,6.55E-05,117.440000,-6.00E-01,-1.98E-04,0.117440
"15,874",5.00E-01,6.66E-05,117.460000,-6.00E-01,-2.00E-04,0.117460
"15,875",5.00E-01,6.70E-05,117.480000,-6.00E-01,-1.97E-04,0.117480
"15,876",5.00E-01,6.60E-05,117.500000,-6.00E-01,-1.97E-04,0.117500
"15,877",5.00E-01,6.54E-05,117.520000,-6.00E-01,-1.98E-04,0.117520
"15,878",5.00E-01,6.69E-05,117.540000,-6.00E-01,-1.97E-04,0.117540
"15,879",5.00E-01,6.69E-05,117.560000,-6.00E-01,-1.98E-04,0.117560
"15,880",5.00E-01,6.55E-05,117.580000,-6.00E-01,-1.97E-04,0.117580
"15,881",5.00E-01,6.70E-05,117.600000,-6.00E-01,-1.99E-04,0.117600
"15,882",5.00E-01,6.56E-05,117.620000,-6.00E-01,-1.96E-04,0.117620
"15,883",5.00E-01,6.68E-05,117.640000,-6.00E-01,-1.96E-04,0.117640
"15,884",5.00E-01,6.76E-05,117.660000,-6.00E-01,-1.98E-04,0.117660
"15,885",5.00E-01,6.72E-05,117.680000,-6.00E-01,-1.98E-04,0.117680
"15,886",5.01E-01,6.64E-05,117.700000,-6.00E-01,-1.98E-04,0.117700
"15,887",5.00E-01,6.61E-05,117.720000,-6.00E-01,-1.97E-04,0.117720
"15,888",5.00E-01,6.65E-05,117.740000,-6.00E-01,-1.98E-04,0.117740
"15,889",5.00E-01,6.59E-05,117.760000,-6.00E-01,-1.97E-04,0.117760
"15,890",5.00E-01,6.58E-05,117.780000,-6.00E-01,-1.96E-04,0.117780
"15,891",5.00E-01,6.64E-05,117.800000,-6.00E-01,-1.99E-04,0.117800
"15,892",5.00E-01,6.68E-05,117.820000,-6.00E-01,-1.98E-04,0.117820
"15,893",5.00E-01,6.75E-05,117.840000,-6.00E-01,-1.95E-04,0.117840
"15,894",5.00E-01,6.65E-05,117.860000,-6.00E-01,-1.98E-04,0.117860
"15,895",5.00E-01,6.52E-05,117.880000,-6.00E-01,-1.97E-04,0.117880
"15,896",5.00E-01,6.46E-05,117.900000,-6.00E-01,-1.98E-04,0.117900
"15,897",5.00E-01,6.67E-05,117.920000,-6.00E-01,-1.98E-04,0.117920
"15,898",5.00E-01,6.64E-05,117.940000,-6.00E-01,-1.97E-04,0.117940
"15,899",5.00E-01,6.70E-05,117.960000,-6.00E-01,-1.96E-04,0.117960
"15,900",5.01E-01,6.83E-05,117.980000,-6.00E-01,-1.97E-04,0.117980
"15,901",5.00E-01,6.61E-05,118.000000,-6.00E-01,-1.96E-04,0.118000
"15,902",5.00E-01,6.58E-05,118.020000,-6.00E-01,-1.97E-04,0.118020
"15,903",5.00E-01,6.65E-05,118.040000,-6.00E-01,-1.97E-04,0.118040
"15,904",5.00E-01,6.48E-05,118.060000,-6.00E-01,-1.98E-04,0.118060
"15,905",5.00E-01,6.71E-05,118.080000,-6.00E-01,-1.98E-04,0.118080
"15,906",5.00E-01,6.47E-05,118.100000,-6.00E-01,-1.95E-04,0.118100
"15,907",5.00E-01,6.59E-05,118.120000,-6.00E-01,-1.95E-04,0.118120
"15,908",5.00E-01,6.51E-05,118.140000,-6.00E-01,-1.96E-04,0.118140
"15,909",5.00E-01,6.58E-05,118.160000,-5.99E-01,-1.96E-04,0.118160
"15,910",5.00E-01,6.53E-05,118.180000,-6.00E-01,-1.95E-04,0.118180
"15,911",5.00E-01,6.74E-05,118.200000,-6.00E-01,-1.95E-04,0.118200
"15,912",5.00E-01,6.50E-05,118.220000,-6.00E-01,-1.95E-04,0.118220
"15,913",5.00E-01,6.43E-05,118.240000,-6.00E-01,-1.96E-04,0.118240
"15,914",5.00E-01,6.52E-05,118.260000,-6.00E-01,-1.97E-04,0.118260
"15,915",5.00E-01,6.43E-05,118.280000,-6.00E-01,-1.96E-04,0.118280
"15,916",5.00E-01,6.48E-05,118.300000,-6.00E-01,-1.97E-04,0.118300
"15,917",5.00E-01,6.61E-05,118.320000,-6.00E-01,-1.96E-04,0.118320
"15,918",5.00E-01,6.61E-05,118.340000,-6.00E-01,-1.96E-04,0.118340
"15,919",5.00E-01,6.68E-05,118.360000,-6.00E-01,-1.95E-04,0.118360
"15,920",5.00E-01,6.52E-05,118.380000,-6.00E-01,-1.96E-04,0.118380
"15,921",5.00E-01,6.43E-05,118.400000,-6.00E-01,-1.95E-04,0.118400
"15,922",5.00E-01,6.49E-05,118.420000,-6.00E-01,-1.96E-04,0.118420
"15,923",5.01E-01,6.60E-05,118.440000,-6.00E-01,-1.95E-04,0.118440
"15,924",5.00E-01,6.68E-05,118.460000,-6.00E-01,-1.96E-04,0.118460
"15,925",5.00E-01,6.46E-05,118.480000,-6.00E-01,-1.95E-04,0.118480
