,Drain Voltage,Drain Current,Drain Time
"144,330",-6.00E-01,-2.62E-03,10.886570
"144,331",-6.00E-01,-2.62E-03,10.886590
"144,332",-6.00E-01,-2.62E-03,10.886610
"144,333",-6.00E-01,-2.62E-03,10.886630
"144,334",-6.00E-01,-2.62E-03,10.886650
"144,335",-6.00E-01,-2.62E-03,10.886670
"144,336",-6.00E-01,-2.62E-03,10.886690
"144,337",-6.00E-01,-2.62E-03,10.886710
"144,338",-6.00E-01,-2.62E-03,10.886730
"144,339",-6.00E-01,-2.62E-03,10.886750
"144,340",-6.00E-01,-2.62E-03,10.886770
"144,341",-6.00E-01,-2.62E-03,10.886790
"144,342",-6.00E-01,-2.62E-03,10.886810
"144,343",-6.00E-01,-2.62E-03,10.886830
"144,344",-6.00E-01,-2.62E-03,10.886850
"144,345",-6.00E-01,-2.62E-03,10.886870
"144,346",-6.00E-01,-2.62E-03,10.886890
"144,347",-6.00E-01,-2.62E-03,10.886910
"144,348",-6.00E-01,-2.62E-03,10.886930
"144,349",-6.00E-01,-2.62E-03,10.886950
"144,350",-6.00E-01,-2.62E-03,10.886970
"144,351",-6.00E-01,-2.62E-03,10.886990
"144,352",-6.00E-01,-2.62E-03,10.887010
"144,353",-6.00E-01,-2.62E-03,10.887030
"144,354",-6.00E-01,-2.62E-03,10.887050
"144,355",-6.00E-01,-2.62E-03,10.887070
"144,356",-6.00E-01,-2.62E-03,10.887090
"144,357",-6.00E-01,-2.62E-03,10.887110
"144,358",-6.00E-01,-2.62E-03,10.887130
"144,359",-6.00E-01,-2.62E-03,10.887150
"144,360",-6.00E-01,-2.62E-03,10.887170
"144,361",-6.00E-01,-2.62E-03,10.887190
"144,362",-6.00E-01,-2.62E-03,10.887210
"144,363",-6.00E-01,-2.62E-03,10.887230
"144,364",-6.00E-01,-2.62E-03,10.887250
"144,365",-6.00E-01,-2.62E-03,10.887270
"144,366",-6.00E-01,-2.62E-03,10.887290
"144,367",-6.00E-01,-2.62E-03,10.887310
"144,368",-6.00E-01,-2.62E-03,10.887330
"144,369",-6.00E-01,-2.62E-03,10.887350
"144,370",-6.00E-01,-2.62E-03,10.887370
"144,371",-6.00E-01,-2.62E-03,10.887390
"144,372",-6.00E-01,-2.62E-03,10.887410
"144,373",-6.00E-01,-2.62E-03,10.887430
"144,374",-6.00E-01,-2.62E-03,10.887450
"144,375",-6.00E-01,-2.62E-03,10.887470
"144,376",-6.00E-01,-2.62E-03,10.887490
"144,377",-6.00E-01,-2.62E-03,10.887510
"144,378",-6.00E-01,-2.62E-03,10.887530
"144,379",-6.00E-01,-2.62E-03,10.887550
"144,380",-6.00E-01,-2.62E-03,10.887570
"144,381",-6.00E-01,-2.62E-03,10.887590
"144,382",-6.00E-01,-2.62E-03,10.887610
"144,383",-6.00E-01,-2.62E-03,10.887630
"144,384",-6.00E-01,-2.62E-03,10.887650
"144,385",-6.00E-01,-2.62E-03,10.887670
"144,386",-6.00E-01,-2.62E-03,10.887690
"144,387",-6.00E-01,-2.62E-03,10.887710
"144,388",-6.00E-01,-2.62E-03,10.887730
"144,389",-6.00E-01,-2.62E-03,10.887750
"144,390",-6.00E-01,-2.62E-03,10.887770
"144,391",-6.00E-01,-2.62E-03,10.887790
"144,392",-6.00E-01,-2.62E-03,10.887810
"144,393",-6.00E-01,-2.62E-03,10.887830
"144,394",-6.00E-01,-2.62E-03,10.887850
"144,395",-6.00E-01,-2.62E-03,10.887870
"144,396",-6.00E-01,-2.62E-03,10.887890
"144,397",-6.00E-01,-2.62E-03,10.887910
"144,398",-6.00E-01,-2.62E-03,10.887930
"144,399",-6.00E-01,-2.62E-03,10.887950
"144,400",-6.00E-01,-2.62E-03,10.887970
"144,401",-6.00E-01,-2.62E-03,10.887990
"144,402",-6.00E-01,-2.62E-03,10.888010
"144,403",-6.00E-01,-2.62E-03,10.888030
"144,404",-6.00E-01,-2.62E-03,10.888050
"144,405",-6.00E-01,-2.62E-03,10.888070
"144,406",-6.00E-01,-2.62E-03,10.888090
"144,407",-6.00E-01,-2.62E-03,10.888110
"144,408",-6.00E-01,-2.62E-03,10.888130
"144,409",-6.00E-01,-2.62E-03,10.888150
"144,410",-6.00E-01,-2.62E-03,10.888170
"144,411",-6.00E-01,-2.62E-03,10.888190
"144,412",-6.00E-01,-2.62E-03,10.888210
"144,413",-6.00E-01,-2.62E-03,10.888230
"144,414",-6.00E-01,-2.62E-03,10.888250
"144,415",-6.00E-01,-2.62E-03,10.888270
"144,416",-6.00E-01,-2.62E-03,10.888290
"144,417",-6.00E-01,-2.62E-03,10.888310
"144,418",-6.00E-01,-2.62E-03,10.888330
"144,419",-6.00E-01,-2.62E-03,10.888350
"144,420",-6.00E-01,-2.62E-03,10.888370
"144,421",-6.00E-01,-2.62E-03,10.888390
"144,422",-6.00E-01,-2.62E-03,10.888410
"144,423",-6.00E-01,-2.62E-03,10.888430
"144,424",-6.00E-01,-2.62E-03,10.888450
"144,425",-6.00E-01,-2.62E-03,10.888470
"144,426",-6.00E-01,-2.62E-03,10.888490
"144,427",-6.00E-01,-2.62E-03,10.888510
"144,428",-6.00E-01,-2.62E-03,10.888530
"144,429",-6.00E-01,-2.62E-03,10.888550
"144,430",-6.00E-01,-2.62E-03,10.888570
"144,431",-6.00E-01,-2.62E-03,10.888590
"144,432",-6.00E-01,-2.62E-03,10.888610
"144,433",-6.00E-01,-2.62E-03,10.888630
"144,434",-6.00E-01,-2.62E-03,10.888650
"144,435",-6.00E-01,-2.62E-03,10.888670
"144,436",-6.00E-01,-2.62E-03,10.888690
"144,437",-6.00E-01,-2.62E-03,10.888710
"144,438",-6.00E-01,-2.62E-03,10.888730
"144,439",-6.00E-01,-2.62E-03,10.888750
"144,440",-6.00E-01,-2.62E-03,10.888770
"144,441",-6.00E-01,-2.62E-03,10.888790
"144,442",-6.00E-01,-2.62E-03,10.888810
"144,443",-6.00E-01,-2.62E-03,10.888830
"144,444",-6.00E-01,-2.62E-03,10.888850
"144,445",-6.00E-01,-2.62E-03,10.888870
"144,446",-6.00E-01,-2.62E-03,10.888890
"144,447",-6.00E-01,-2.62E-03,10.888910
"144,448",-6.00E-01,-2.62E-03,10.888930
"144,449",-6.00E-01,-2.62E-03,10.888950
"144,450",-6.00E-01,-2.62E-03,10.888970
"144,451",-6.00E-01,-2.62E-03,10.888990
"144,452",-6.00E-01,-2.62E-03,10.889010
"144,453",-6.00E-01,-2.62E-03,10.889030
"144,454",-6.00E-01,-2.62E-03,10.889050
"144,455",-6.00E-01,-2.62E-03,10.889070
"144,456",-6.00E-01,-2.62E-03,10.889090
"144,457",-6.00E-01,-2.62E-03,10.889110
"144,458",-6.00E-01,-2.62E-03,10.889130
"144,459",-6.00E-01,-2.62E-03,10.889150
"144,460",-6.00E-01,-2.62E-03,10.889170
"144,461",-6.00E-01,-2.62E-03,10.889190
"144,462",-6.00E-01,-2.62E-03,10.889210
"144,463",-6.00E-01,-2.62E-03,10.889230
"144,464",-6.00E-01,-2.62E-03,10.889250
"144,465",-6.00E-01,-2.62E-03,10.889270
"144,466",-6.00E-01,-2.62E-03,10.889290
"144,467",-6.00E-01,-2.62E-03,10.889310
"144,468",-6.00E-01,-2.62E-03,10.889330
"144,469",-6.00E-01,-2.62E-03,10.889350
"144,470",-6.00E-01,-2.62E-03,10.889370
"144,471",-6.00E-01,-2.62E-03,10.889390
"144,472",-6.00E-01,-2.62E-03,10.889410
"144,473",-6.00E-01,-2.62E-03,10.889430
"144,474",-6.00E-01,-2.62E-03,10.889450
"144,475",-6.00E-01,-2.62E-03,10.889470
"144,476",-6.00E-01,-2.62E-03,10.889490
"144,477",-6.00E-01,-2.62E-03,10.889510
"144,478",-6.00E-01,-2.62E-03,10.889530
"144,479",-6.00E-01,-2.62E-03,10.889550
"144,480",-6.00E-01,-2.62E-03,10.889570
"144,481",-6.00E-01,-2.62E-03,10.889590
"144,482",-6.00E-01,-2.62E-03,10.889610
"144,483",-6.00E-01,-2.62E-03,10.889630
"144,484",-6.00E-01,-2.62E-03,10.889650
"144,485",-6.00E-01,-2.62E-03,10.889670
"144,486",-6.00E-01,-2.62E-03,10.889690
"144,487",-6.00E-01,-2.62E-03,10.889710
"144,488",-6.00E-01,-2.62E-03,10.889730
"144,489",-6.00E-01,-2.62E-03,10.889750
"144,490",-6.00E-01,-2.62E-03,10.889770
"144,491",-6.00E-01,-2.62E-03,10.889790
"144,492",-6.00E-01,-2.62E-03,10.889810
"144,493",-6.00E-01,-2.62E-03,10.889830
"144,494",-6.00E-01,-2.62E-03,10.889850
"144,495",-6.00E-01,-2.62E-03,10.889870
"144,496",-6.00E-01,-2.62E-03,10.889890
"144,497",-6.00E-01,-2.62E-03,10.889910
"144,498",-6.00E-01,-2.62E-03,10.889930
"144,499",-6.00E-01,-2.62E-03,10.889950
"144,500",-6.00E-01,-2.62E-03,10.889970
"144,501",-6.00E-01,-2.62E-03,10.889990
"144,502",-6.00E-01,-2.62E-03,10.890010
"144,503",-6.00E-01,-2.62E-03,10.890030
"144,504",-6.00E-01,-2.62E-03,10.890050
"144,505",-6.00E-01,-2.62E-03,10.890070
"144,506",-6.00E-01,-2.62E-03,10.890090
"144,507",-6.00E-01,-2.62E-03,10.890110
"144,508",-6.00E-01,-2.62E-03,10.890130
"144,509",-6.00E-01,-2.62E-03,10.890150
"144,510",-6.00E-01,-2.62E-03,10.890170
"144,511",-6.00E-01,-2.62E-03,10.890190
"144,512",-6.00E-01,-2.62E-03,10.890210
"144,513",-6.00E-01,-2.62E-03,10.890230
"144,514",-6.00E-01,-2.62E-03,10.890250
"144,515",-6.00E-01,-2.62E-03,10.890270
"144,516",-6.00E-01,-2.62E-03,10.890290
"144,517",-6.00E-01,-2.62E-03,10.890310
"144,518",-6.00E-01,-2.62E-03,10.890330
"144,519",-6.00E-01,-2.62E-03,10.890350
"144,520",-6.00E-01,-2.62E-03,10.890370
"144,521",-6.00E-01,-2.62E-03,10.890390
"144,522",-6.00E-01,-2.62E-03,10.890410
"144,523",-6.00E-01,-2.62E-03,10.890430
"144,524",-6.00E-01,-2.62E-03,10.890450
"144,525",-6.00E-01,-2.62E-03,10.890470
"144,526",-6.00E-01,-2.62E-03,10.890490
"144,527",-6.00E-01,-2.62E-03,10.890510
"144,528",-6.00E-01,-2.62E-03,10.890530
"144,529",-6.00E-01,-2.62E-03,10.890550
"144,530",-6.00E-01,-2.62E-03,10.890570
"144,531",-6.00E-01,-2.62E-03,10.890590
"144,532",-6.00E-01,-2.62E-03,10.890610
"144,533",-6.00E-01,-2.62E-03,10.890630
"144,534",-6.00E-01,-2.62E-03,10.890650
"144,535",-6.00E-01,-2.62E-03,10.890670
"144,536",-6.00E-01,-2.62E-03,10.890690
"144,537",-6.00E-01,-2.62E-03,10.890710
"144,538",-6.00E-01,-2.62E-03,10.890730
"144,539",-6.00E-01,-2.62E-03,10.890750
"144,540",-6.00E-01,-2.62E-03,10.890770
"144,541",-6.00E-01,-2.62E-03,10.890790
"144,542",-6.00E-01,-2.62E-03,10.890810
"144,543",-6.00E-01,-2.62E-03,10.890830
"144,544",-6.00E-01,-2.62E-03,10.890850
"144,545",-6.00E-01,-2.62E-03,10.890870
"144,546",-6.00E-01,-2.62E-03,10.890890
"144,547",-6.00E-01,-2.62E-03,10.890910
"144,548",-6.00E-01,-2.62E-03,10.890930
"144,549",-6.00E-01,-2.62E-03,10.890950
"144,550",-6.00E-01,-2.62E-03,10.890970
"144,551",-6.00E-01,-2.62E-03,10.890990
"144,552",-6.00E-01,-2.62E-03,10.891010
"144,553",-6.00E-01,-2.62E-03,10.891030
"144,554",-6.00E-01,-2.62E-03,10.891050
"144,555",-6.00E-01,-2.62E-03,10.891070
"144,556",-6.00E-01,-2.62E-03,10.891090
"144,557",-6.00E-01,-2.62E-03,10.891110
"144,558",-6.00E-01,-2.62E-03,10.891130
"144,559",-6.00E-01,-2.62E-03,10.891150
"144,560",-6.00E-01,-2.62E-03,10.891170
"144,561",-6.00E-01,-2.62E-03,10.891190
"144,562",-6.00E-01,-2.62E-03,10.891210
"144,563",-6.00E-01,-2.62E-03,10.891230
"144,564",-6.00E-01,-2.62E-03,10.891250
"144,565",-6.00E-01,-2.62E-03,10.891270
"144,566",-6.00E-01,-2.62E-03,10.891290
"144,567",-6.00E-01,-2.62E-03,10.891310
"144,568",-6.00E-01,-2.62E-03,10.891330
"144,569",-6.00E-01,-2.62E-03,10.891350
"144,570",-6.00E-01,-2.62E-03,10.891370
"144,571",-6.00E-01,-2.62E-03,10.891390
"144,572",-6.00E-01,-2.62E-03,10.891410
"144,573",-6.00E-01,-2.62E-03,10.891430
"144,574",-6.00E-01,-2.62E-03,10.891450
"144,575",-6.00E-01,-2.62E-03,10.891470
"144,576",-6.00E-01,-2.62E-03,10.891490
"144,577",-6.00E-01,-2.62E-03,10.891510
"144,578",-6.00E-01,-2.62E-03,10.891530
"144,579",-6.00E-01,-2.62E-03,10.891550
"144,580",-6.00E-01,-2.62E-03,10.891570
"144,581",-6.00E-01,-2.62E-03,10.891590
"144,582",-6.00E-01,-2.62E-03,10.891610
"144,583",-6.00E-01,-2.62E-03,10.891630
"144,584",-6.00E-01,-2.62E-03,10.891650
"144,585",-6.00E-01,-2.62E-03,10.891670
"144,586",-6.00E-01,-2.62E-03,10.891690
"144,587",-6.00E-01,-2.62E-03,10.891710
"144,588",-6.00E-01,-2.62E-03,10.891730
"144,589",-6.00E-01,-2.62E-03,10.891750
"144,590",-6.00E-01,-2.62E-03,10.891770
"144,591",-6.00E-01,-2.62E-03,10.891790
"144,592",-6.00E-01,-2.62E-03,10.891810
"144,593",-6.00E-01,-2.62E-03,10.891830
"144,594",-6.00E-01,-2.62E-03,10.891850
"144,595",-6.00E-01,-2.62E-03,10.891870
"144,596",-6.00E-01,-2.62E-03,10.891890
"144,597",-6.00E-01,-2.62E-03,10.891910
"144,598",-6.00E-01,-2.62E-03,10.891930
"144,599",-6.00E-01,-2.62E-03,10.891950
"144,600",-6.00E-01,-2.62E-03,10.891970
"144,601",-6.00E-01,-2.62E-03,10.891990
"144,602",-6.00E-01,-2.62E-03,10.892010
"144,603",-6.00E-01,-2.62E-03,10.892030
"144,604",-6.00E-01,-2.62E-03,10.892050
"144,605",-6.00E-01,-2.62E-03,10.892070
"144,606",-6.00E-01,-2.62E-03,10.892090
"144,607",-6.00E-01,-2.62E-03,10.892110
"144,608",-6.00E-01,-2.62E-03,10.892130
"144,609",-6.00E-01,-2.62E-03,10.892150
"144,610",-6.00E-01,-2.62E-03,10.892170
"144,611",-6.00E-01,-2.62E-03,10.892190
"144,612",-6.00E-01,-2.62E-03,10.892210
"144,613",-6.00E-01,-2.62E-03,10.892230
"144,614",-6.00E-01,-2.62E-03,10.892250
"144,615",-6.00E-01,-2.62E-03,10.892270
"144,616",-6.00E-01,-2.62E-03,10.892290
"144,617",-6.00E-01,-2.62E-03,10.892310
"144,618",-6.00E-01,-2.62E-03,10.892330
"144,619",-6.00E-01,-2.62E-03,10.892350
"144,620",-6.00E-01,-2.62E-03,10.892370
"144,621",-6.00E-01,-2.62E-03,10.892390
"144,622",-6.00E-01,-2.62E-03,10.892410
"144,623",-6.00E-01,-2.62E-03,10.892430
"144,624",-6.00E-01,-2.62E-03,10.892450
"144,625",-6.00E-01,-2.62E-03,10.892470
"144,626",-6.00E-01,-2.62E-03,10.892490
"144,627",-6.00E-01,-2.62E-03,10.892510
"144,628",-6.00E-01,-2.62E-03,10.892530
"144,629",-6.00E-01,-2.62E-03,10.892550
"144,630",-6.00E-01,-2.62E-03,10.892570
"144,631",-6.00E-01,-2.62E-03,10.892590
"144,632",-6.00E-01,-2.62E-03,10.892610
"144,633",-6.00E-01,-2.62E-03,10.892630
"144,634",-6.00E-01,-2.62E-03,10.892650
"144,635",-6.00E-01,-2.62E-03,10.892670
"144,636",-6.00E-01,-2.62E-03,10.892690
"144,637",-6.00E-01,-2.62E-03,10.892710
"144,638",-6.00E-01,-2.62E-03,10.892730
"144,639",-6.00E-01,-2.62E-03,10.892750
"144,640",-6.00E-01,-2.62E-03,10.892770
"144,641",-6.00E-01,-2.62E-03,10.892790
"144,642",-6.00E-01,-2.62E-03,10.892810
"144,643",-6.00E-01,-2.62E-03,10.892830
"144,644",-6.00E-01,-2.62E-03,10.892850
"144,645",-6.00E-01,-2.62E-03,10.892870
"144,646",-6.00E-01,-2.62E-03,10.892890
"144,647",-6.00E-01,-2.62E-03,10.892910
"144,648",-6.00E-01,-2.62E-03,10.892930
"144,649",-6.00E-01,-2.62E-03,10.892950
"144,650",-6.00E-01,-2.62E-03,10.892970
"144,651",-6.00E-01,-2.62E-03,10.892990
"144,652",-6.00E-01,-2.62E-03,10.893010
"144,653",-6.00E-01,-2.62E-03,10.893030
"144,654",-6.00E-01,-2.62E-03,10.893050
"144,655",-6.00E-01,-2.62E-03,10.893070
"144,656",-6.00E-01,-2.62E-03,10.893090
"144,657",-6.00E-01,-2.62E-03,10.893110
"144,658",-6.00E-01,-2.62E-03,10.893130
"144,659",-6.00E-01,-2.62E-03,10.893150
"144,660",-6.00E-01,-2.62E-03,10.893170
"144,661",-6.00E-01,-2.62E-03,10.893190
"144,662",-6.00E-01,-2.62E-03,10.893210
"144,663",-6.00E-01,-2.62E-03,10.893230
"144,664",-6.00E-01,-2.62E-03,10.893250
"144,665",-6.00E-01,-2.62E-03,10.893270
"144,666",-6.00E-01,-2.62E-03,10.893290
"144,667",-6.00E-01,-2.62E-03,10.893310
"144,668",-6.00E-01,-2.62E-03,10.893330
"144,669",-6.00E-01,-2.62E-03,10.893350
"144,670",-6.00E-01,-2.62E-03,10.893370
"144,671",-6.00E-01,-2.62E-03,10.893390
"144,672",-6.00E-01,-2.62E-03,10.893410
"144,673",-6.00E-01,-2.62E-03,10.893430
"144,674",-6.00E-01,-2.62E-03,10.893450
"144,675",-6.00E-01,-2.62E-03,10.893470
"144,676",-6.00E-01,-2.62E-03,10.893490
"144,677",-6.00E-01,-2.62E-03,10.893510
"144,678",-6.00E-01,-2.62E-03,10.893530
"144,679",-6.00E-01,-2.62E-03,10.893550
"144,680",-6.00E-01,-2.62E-03,10.893570
"144,681",-6.00E-01,-2.62E-03,10.893590
"144,682",-6.00E-01,-2.62E-03,10.893610
"144,683",-6.00E-01,-2.62E-03,10.893630
"144,684",-6.00E-01,-2.62E-03,10.893650
"144,685",-6.00E-01,-2.62E-03,10.893670
"144,686",-6.00E-01,-2.62E-03,10.893690
"144,687",-6.00E-01,-2.62E-03,10.893710
"144,688",-6.00E-01,-2.62E-03,10.893730
"144,689",-6.00E-01,-2.62E-03,10.893750
"144,690",-6.00E-01,-2.62E-03,10.893770
"144,691",-6.00E-01,-2.62E-03,10.893790
"144,692",-6.00E-01,-2.62E-03,10.893810
"144,693",-6.00E-01,-2.62E-03,10.893830
"144,694",-6.00E-01,-2.62E-03,10.893850
"144,695",-6.00E-01,-2.62E-03,10.893870
"144,696",-6.00E-01,-2.62E-03,10.893890
"144,697",-6.00E-01,-2.62E-03,10.893910
"144,698",-6.00E-01,-2.62E-03,10.893930
"144,699",-6.00E-01,-2.62E-03,10.893950
"144,700",-6.00E-01,-2.62E-03,10.893970
"144,701",-6.00E-01,-2.62E-03,10.893990
"144,702",-6.00E-01,-2.62E-03,10.894010
"144,703",-6.00E-01,-2.62E-03,10.894030
"144,704",-6.00E-01,-2.62E-03,10.894050
"144,705",-6.00E-01,-2.62E-03,10.894070
"144,706",-6.00E-01,-2.62E-03,10.894090
"144,707",-6.00E-01,-2.62E-03,10.894110
"144,708",-6.00E-01,-2.62E-03,10.894130
"144,709",-6.00E-01,-2.62E-03,10.894150
"144,710",-6.00E-01,-2.62E-03,10.894170
"144,711",-6.00E-01,-2.62E-03,10.894190
"144,712",-6.00E-01,-2.62E-03,10.894210
"144,713",-6.00E-01,-2.62E-03,10.894230
"144,714",-6.00E-01,-2.62E-03,10.894250
"144,715",-6.00E-01,-2.62E-03,10.894270
"144,716",-6.00E-01,-2.62E-03,10.894290
"144,717",-6.00E-01,-2.62E-03,10.894310
"144,718",-6.00E-01,-2.62E-03,10.894330
"144,719",-6.00E-01,-2.62E-03,10.894350
"144,720",-6.00E-01,-2.62E-03,10.894370
"144,721",-6.00E-01,-2.62E-03,10.894390
"144,722",-6.00E-01,-2.62E-03,10.894410
"144,723",-6.00E-01,-2.62E-03,10.894430
"144,724",-6.00E-01,-2.62E-03,10.894450
"144,725",-6.00E-01,-2.62E-03,10.894470
"144,726",-6.00E-01,-2.62E-03,10.894490
"144,727",-6.00E-01,-2.62E-03,10.894510
"144,728",-6.00E-01,-2.62E-03,10.894530
"144,729",-6.00E-01,-2.62E-03,10.894550
"144,730",-6.00E-01,-2.62E-03,10.894570
"144,731",-6.00E-01,-2.62E-03,10.894590
"144,732",-6.00E-01,-2.62E-03,10.894610
"144,733",-6.00E-01,-2.62E-03,10.894630
"144,734",-6.00E-01,-2.62E-03,10.894650
"144,735",-6.00E-01,-2.62E-03,10.894670
"144,736",-6.00E-01,-2.62E-03,10.894690
"144,737",-6.00E-01,-2.62E-03,10.894710
"144,738",-6.00E-01,-2.62E-03,10.894730
"144,739",-6.00E-01,-2.62E-03,10.894750
"144,740",-6.00E-01,-2.62E-03,10.894770
"144,741",-6.00E-01,-2.62E-03,10.894790
"144,742",-6.00E-01,-2.62E-03,10.894810
"144,743",-6.00E-01,-2.62E-03,10.894830
"144,744",-6.00E-01,-2.62E-03,10.894850
"144,745",-6.00E-01,-2.62E-03,10.894870
"144,746",-6.00E-01,-2.62E-03,10.894890
"144,747",-6.00E-01,-2.62E-03,10.894910
"144,748",-6.00E-01,-2.62E-03,10.894930
"144,749",-6.00E-01,-2.62E-03,10.894950
"144,750",-6.00E-01,-2.62E-03,10.894970
"144,751",-6.00E-01,-2.62E-03,10.894990
"144,752",-6.00E-01,-2.62E-03,10.895010
"144,753",-6.00E-01,-2.62E-03,10.895030
"144,754",-6.00E-01,-2.62E-03,10.895050
"144,755",-6.00E-01,-2.62E-03,10.895070
"144,756",-6.00E-01,-2.62E-03,10.895090
"144,757",-6.00E-01,-2.62E-03,10.895110
"144,758",-6.00E-01,-2.62E-03,10.895130
"144,759",-6.00E-01,-2.62E-03,10.895150
"144,760",-6.00E-01,-2.62E-03,10.895170
"144,761",-6.00E-01,-2.62E-03,10.895190
"144,762",-6.00E-01,-2.62E-03,10.895210
"144,763",-6.00E-01,-2.62E-03,10.895230
"144,764",-6.00E-01,-2.62E-03,10.895250
"144,765",-6.00E-01,-2.62E-03,10.895270
"144,766",-6.00E-01,-2.62E-03,10.895290
"144,767",-6.00E-01,-2.62E-03,10.895310
"144,768",-6.00E-01,-2.62E-03,10.895330
"144,769",-6.00E-01,-2.62E-03,10.895350
"144,770",-6.00E-01,-2.62E-03,10.895370
"144,771",-6.00E-01,-2.62E-03,10.895390
"144,772",-6.00E-01,-2.62E-03,10.895410
"144,773",-6.00E-01,-2.62E-03,10.895430
"144,774",-6.00E-01,-2.62E-03,10.895450
"144,775",-6.00E-01,-2.62E-03,10.895470
"144,776",-6.00E-01,-2.62E-03,10.895490
"144,777",-6.00E-01,-2.62E-03,10.895510
"144,778",-6.00E-01,-2.62E-03,10.895530
"144,779",-6.00E-01,-2.62E-03,10.895550
"144,780",-6.00E-01,-2.62E-03,10.895570
"144,781",-6.00E-01,-2.62E-03,10.895590
"144,782",-6.00E-01,-2.62E-03,10.895610
"144,783",-6.00E-01,-2.62E-03,10.895630
"144,784",-6.00E-01,-2.62E-03,10.895650
"144,785",-6.00E-01,-2.62E-03,10.895670
"144,786",-6.00E-01,-2.62E-03,10.895690
"144,787",-6.00E-01,-2.62E-03,10.895710
"144,788",-6.00E-01,-2.62E-03,10.895730
"144,789",-6.00E-01,-2.62E-03,10.895750
"144,790",-6.00E-01,-2.62E-03,10.895770
"144,791",-6.00E-01,-2.62E-03,10.895790
"144,792",-6.00E-01,-2.62E-03,10.895810
"144,793",-6.00E-01,-2.62E-03,10.895830
"144,794",-6.00E-01,-2.62E-03,10.895850
"144,795",-6.00E-01,-2.62E-03,10.895870
"144,796",-6.00E-01,-2.62E-03,10.895890
"144,797",-6.00E-01,-2.62E-03,10.895910
"144,798",-6.00E-01,-2.62E-03,10.895930
"144,799",-6.00E-01,-2.62E-03,10.895950
"144,800",-6.00E-01,-2.62E-03,10.895970
"144,801",-6.00E-01,-2.62E-03,10.895990
"144,802",-6.00E-01,-2.62E-03,10.896010
"144,803",-6.00E-01,-2.62E-03,10.896030
"144,804",-6.00E-01,-2.62E-03,10.896050
"144,805",-6.00E-01,-2.62E-03,10.896070
"144,806",-6.00E-01,-2.62E-03,10.896090
"144,807",-6.00E-01,-2.62E-03,10.896110
"144,808",-6.00E-01,-2.62E-03,10.896130
"144,809",-6.00E-01,-2.62E-03,10.896150
"144,810",-6.00E-01,-2.62E-03,10.896170
"144,811",-6.00E-01,-2.62E-03,10.896190
"144,812",-6.00E-01,-2.62E-03,10.896210
"144,813",-6.00E-01,-2.62E-03,10.896230
"144,814",-6.00E-01,-2.62E-03,10.896250
"144,815",-6.00E-01,-2.62E-03,10.896270
"144,816",-6.00E-01,-2.62E-03,10.896290
"144,817",-6.00E-01,-2.62E-03,10.896310
"144,818",-6.00E-01,-2.62E-03,10.896330
"144,819",-6.00E-01,-2.62E-03,10.896350
"144,820",-6.00E-01,-2.62E-03,10.896370
"144,821",-6.00E-01,-2.62E-03,10.896390
"144,822",-6.00E-01,-2.62E-03,10.896410
"144,823",-6.00E-01,-2.62E-03,10.896430
"144,824",-6.00E-01,-2.62E-03,10.896450
"144,825",-6.00E-01,-2.62E-03,10.896470
"144,826",-6.00E-01,-2.62E-03,10.896490
"144,827",-6.00E-01,-2.62E-03,10.896510
"144,828",-6.00E-01,-2.62E-03,10.896530
"144,829",-6.00E-01,-2.62E-03,10.896550
"144,830",-6.00E-01,-2.62E-03,10.896570
"144,831",-6.00E-01,-2.62E-03,10.896590
"144,832",-6.00E-01,-2.62E-03,10.896610
"144,833",-6.00E-01,-2.62E-03,10.896630
"144,834",-6.00E-01,-2.62E-03,10.896650
"144,835",-6.00E-01,-2.62E-03,10.896670
"144,836",-6.00E-01,-2.62E-03,10.896690
"144,837",-6.00E-01,-2.62E-03,10.896710
"144,838",-6.00E-01,-2.62E-03,10.896730
"144,839",-6.00E-01,-2.62E-03,10.896750
"144,840",-6.00E-01,-2.62E-03,10.896770
"144,841",-6.00E-01,-2.62E-03,10.896790
"144,842",-6.00E-01,-2.62E-03,10.896810
"144,843",-6.00E-01,-2.62E-03,10.896830
"144,844",-6.00E-01,-2.62E-03,10.896850
"144,845",-6.00E-01,-2.62E-03,10.896870
"144,846",-6.00E-01,-2.62E-03,10.896890
"144,847",-6.00E-01,-2.62E-03,10.896910
"144,848",-6.00E-01,-2.62E-03,10.896930
"144,849",-6.00E-01,-2.62E-03,10.896950
"144,850",-6.00E-01,-2.62E-03,10.896970
"144,851",-6.00E-01,-2.62E-03,10.896990
"144,852",-6.00E-01,-2.62E-03,10.897010
"144,853",-6.00E-01,-2.62E-03,10.897030
"144,854",-6.00E-01,-2.62E-03,10.897050
"144,855",-6.00E-01,-2.62E-03,10.897070
"144,856",-6.00E-01,-2.62E-03,10.897090
"144,857",-6.00E-01,-2.62E-03,10.897110
"144,858",-6.00E-01,-2.62E-03,10.897130
"144,859",-6.00E-01,-2.62E-03,10.897150
"144,860",-6.00E-01,-2.62E-03,10.897170
"144,861",-6.00E-01,-2.62E-03,10.897190
"144,862",-6.00E-01,-2.62E-03,10.897210
"144,863",-6.00E-01,-2.62E-03,10.897230
"144,864",-6.00E-01,-2.62E-03,10.897250
"144,865",-6.00E-01,-2.62E-03,10.897270
"144,866",-6.00E-01,-2.62E-03,10.897290
